Unnamed: 0,Age,Gender,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,PerformanceRating
774,42,True,10,2,1,85,2,2,4,0,0,13,3,0.40460118858445954,2,3,0.3207438334800917,4,1,4,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2
1134,52,True,17,4,1,77,3,3,2,2,0,22,4,0.8505123487395692,2,2,0.25,8,7,7,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2
303,43,True,4,3,2,88,3,4,2,6,0,11,3,0.645380398825552,4,3,0.5462603228587801,8,2,9,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
351,53,True,9,3,1,76,3,3,2,7,1,17,3,0.4575170608302507,2,2,0.36304911922376837,7,4,7,1,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
635,29,False,20,1,2,38,2,2,2,1,0,19,3,0.2563210513273482,4,3,0.2145596495575506,7,5,7,0,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
717,39,False,2,2,1,92,2,2,2,2,0,15,3,0.3496078419642529,3,3,0.26484313678570115,7,4,8,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
321,27,False,7,2,1,40,2,1,3,2,0,14,1,0.20820067233509298,2,2,0.14887542020943312,5,5,5,1,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,2
740,55,True,6,2,3,71,3,1,3,7,0,11,3,0.34753416303308293,3,1,0.2481506222748122,8,8,7,0,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2
521,50,False,22,4,1,76,3,4,2,3,0,18,2,0.7274104875006377,2,3,0.13494032500042513,3,1,3,0,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
1134,52,False,13,5,1,68,3,3,2,2,0,20,3,0.7458001276326991,2,3,0.24220870120142168,8,6,7,0,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2
567,26,True,12,3,1,52,2,1,4,0,0,13,3,0.1191219649806667,2,3,0.10042510283504764,3,3,2,0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2
306,27,True,10,3,1,40,3,1,1,1,1,13,2,0.23604180406196631,2,2,0.2029163918760674,7,6,7,0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2
224,40,True,1,2,1,85,2,3,3,7,0,11,4,0.5444087993314246,3,3,0.46293919955428303,6,8,5,1,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2
458,32,True,25,3,2,77,2,2,2,1,0,11,2,0.3637632007928742,3,3,0.3637632007928742,13,5,7,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
286,37,True,3,3,2,94,3,2,2,3,0,12,3,0.34028960311976353,3,3,0.29928205966838006,6,1,6,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
222,34,True,4,3,1,85,2,2,3,4,0,13,4,0.37353884201191434,4,3,0.32378236834326196,5,7,3,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
509,33,True,13,2,1,56,1,1,3,4,0,13,3,0.16940494115664245,2,2,0.07238023537343022,2,1,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
188,35,True,6,1,2,88,2,1,3,1,0,17,4,0.18979859519257358,1,2,0.1483987958793488,2,2,2,0,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
737,34,True,1,3,1,38,3,1,4,7,1,13,2,0.11853606486965608,2,3,0.06853606486965608,2,1,2,0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
360,38,True,13,3,1,38,2,2,2,3,0,13,4,0.22973132707952068,2,3,0.14482088471968046,5,1,5,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
552,32,True,17,3,1,37,2,1,4,0,0,12,2,0.22813887277544517,2,3,0.22501585460050877,8,7,6,0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2
210,38,True,3,2,1,89,1,2,1,6,0,15,4,0.42842909157150044,1,3,0.36110926460550025,4,2,4,0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2
520,46,True,19,3,1,72,3,3,2,2,0,15,2,0.628325423672087,2,3,0.1,2,1,2,0,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
325,29,True,6,3,2,39,3,1,2,3,1,13,1,0.25,2,2,0.17550228762470224,7,7,7,1,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
768,32,True,14,2,2,86,3,1,2,0,0,13,2,0.13398593449463106,2,3,0.10898593449463104,2,1,3,0,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2
658,53,True,24,2,1,95,2,1,4,0,0,15,4,0.15724430220364924,2,2,0.13224430220364924,3,1,2,0,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,2
1149,29,True,8,3,1,45,3,1,3,1,0,15,4,0.19262872085981175,3,2,0.19262872085981175,3,4,4,0,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2
190,28,False,3,1,1,73,2,1,3,0,0,15,3,0.10821344752664161,3,2,0.09982017128996241,2,1,2,0,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,2
507,29,True,10,3,1,40,3,1,2,1,0,11,3,0.28486016290766825,2,3,0.28486016290766825,9,1,6,0,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2
614,43,True,9,3,1,53,3,1,3,4,0,12,3,0.17500000000000002,2,2,0.0713187339228667,2,1,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2
657,51,True,24,2,1,95,2,1,4,0,0,14,4,0.17424841926259216,2,2,0.14924841926259216,4,1,3,0,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,2
998,42,True,1,1,1,98,2,2,3,1,0,24,3,0.5070240698892228,2,3,0.5070240698892228,15,11,6,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2
276,27,True,17,2,2,43,2,1,1,1,0,13,2,0.24287000275052,3,1,0.24287000275052,7,4,8,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2
321,27,False,7,2,1,40,2,1,3,2,0,14,1,0.20814005533012275,2,2,0.14883753458132673,5,5,5,1,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,2
1090,28,False,10,2,1,85,2,1,2,0,0,11,2,0.1402249657575506,5,3,0.11848331050503372,3,3,3,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,2
170,25,True,8,1,2,91,1,1,2,0,0,16,2,0.09095104639604602,2,2,0.08190209279209204,2,1,1,0,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2
469,36,True,3,3,1,45,3,2,2,5,0,15,2,0.225,3,2,0.10256136445480395,2,3,1,0,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2
448,46,True,17,4,2,83,3,3,3,2,0,16,1,0.5464383694232137,2,3,0.3594146936887988,10,2,10,0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,2
672,28,True,4,4,1,39,2,1,2,1,0,12,3,0.16533093532985454,2,2,0.11733453233507274,2,1,2,0,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2
446,27,True,18,1,1,95,3,2,3,0,0,14,1,0.20304762053837377,2,3,0.1371655335897018,3,1,3,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,2
205,26,True,2,2,1,64,1,1,1,1,0,16,1,0.13575602475802312,2,3,0.11550401650534872,2,1,2,0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2
504,37,True,3,2,1,81,3,2,3,0,0,13,4,0.23500522086497622,1,1,0.21375391564873214,2,2,7,0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
483,31,True,7,3,1,47,2,1,1,1,0,12,2,0.16674045685746633,4,1,0.11651908628506741,3,1,1,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
653,44,True,22,2,1,93,2,2,3,0,0,12,3,0.27906758722886366,2,2,0.24922298935738643,7,3,8,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,2
224,43,True,6,3,1,71,2,2,3,2,0,12,4,0.42325772798197203,2,3,0.399128863990986,9,6,9,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
680,36,True,10,3,1,32,2,2,3,3,0,20,1,0.3041946327130278,2,2,0.22403523996082647,5,1,1,0,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
1049,36,True,4,3,1,49,2,2,4,3,0,11,1,0.33337364538145875,2,2,0.275030234036094,7,1,9,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
727,32,True,1,3,2,68,2,1,2,0,0,13,1,0.0765239033738254,2,3,0.05152390337382539,2,2,1,0,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
576,40,True,5,3,2,90,3,3,2,0,0,13,2,0.4553578836887947,3,2,0.4490267822059578,7,9,8,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
723,35,True,1,2,2,43,2,1,3,3,0,12,2,0.1295766564478893,2,2,0.1,3,1,2,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
167,48,True,5,2,1,90,1,2,3,1,0,13,4,0.5353031637116007,0,3,0.1792210650962872,4,2,3,0,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
485,35,True,27,3,2,45,3,2,3,1,0,16,3,0.26261837976869773,3,2,0.26147125433517976,8,6,8,0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2
834,39,True,11,3,1,90,3,2,2,2,0,14,1,0.41371107750039043,0,2,0.34606942343774405,10,5,7,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
179,30,True,6,3,1,50,3,1,2,3,0,17,1,0.11182056262447304,3,2,0.07500000000000001,2,1,2,0,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,2
518,25,False,3,1,1,32,2,1,4,1,0,12,2,0.16119062673910012,2,3,0.16119062673910012,3,1,3,0,True,False,False,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2
645,50,True,13,2,1,94,3,1,4,1,0,17,3,0.14804071394428506,3,3,0.1345610709164276,4,3,3,0,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,2
701,45,True,19,4,1,71,3,3,1,2,0,12,1,0.45647261371021985,2,2,0.2944178411306594,5,6,6,0,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
676,37,True,2,2,2,41,3,2,2,1,0,12,3,0.41438314258859416,3,2,0.125,3,2,2,0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2
428,47,True,1,1,2,87,3,2,3,3,0,19,1,0.3817964088767453,2,2,0.11067863707751566,3,2,3,0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,2
289,34,True,8,3,1,62,3,1,3,0,0,12,2,0.40156594614089924,5,3,0.3693206881024722,9,3,10,0,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,2
672,30,True,7,4,1,38,2,1,2,2,0,13,3,0.1780279047474747,2,2,0.11098604762626266,2,1,2,0,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2
200,26,True,3,2,1,74,1,1,3,1,0,15,3,0.10588801550809622,4,3,0.10588801550809622,2,1,2,0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2
737,39,True,24,1,1,54,2,2,4,4,0,12,1,0.47206121723531574,2,2,0.2705986080197016,7,3,6,0,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,2
215,32,False,28,3,1,53,2,2,2,1,0,21,1,0.34241603396871245,3,2,0.3199440226458083,7,3,8,1,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,2
769,30,True,26,1,1,37,2,1,2,1,0,16,3,0.125,1,1,0.125,2,3,3,0,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
454,48,True,4,4,1,73,3,3,2,1,0,15,1,0.4017756375577691,3,3,0.2879439093894423,8,4,8,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2
732,36,True,17,1,1,47,3,1,4,7,0,13,1,0.35277363735885137,2,3,0.14027629905673267,5,1,5,0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
757,29,True,17,3,3,73,2,1,1,0,0,16,2,0.18469946933678527,2,1,0.17275957546942822,4,0,5,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,2
651,38,True,5,4,1,81,2,3,1,1,0,11,1,0.4050090647166682,3,3,0.36625679853750115,7,6,11,0,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2
214,36,False,23,4,1,57,2,2,3,1,0,19,2,0.35741511232384054,3,3,0.339830224647681,7,3,9,0,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,2
774,39,True,14,2,1,88,2,1,4,0,0,12,3,0.2682719827765404,2,3,0.20875912870930108,3,1,3,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2
518,46,False,12,3,1,85,3,2,3,1,0,18,3,0.5747473050438736,3,1,0.2374902809632259,4,3,7,0,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2
757,37,False,24,1,2,62,2,3,3,0,0,11,1,0.4632285793837808,2,1,0.4420892931722945,8,7,5,0,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,2
739,36,False,2,2,1,94,2,2,4,0,0,18,2,0.24559814766733368,1,2,0.21839722150100055,6,2,4,0,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
1094,37,True,2,1,2,55,3,4,3,0,0,13,2,0.4812347345316637,3,3,0.47831705016710796,7,1,5,0,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,2
772,34,True,18,2,2,93,3,1,4,0,0,11,2,0.0797320105944887,1,2,0.053785608475590954,2,0,2,0,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,2
738,35,True,3,3,1,92,2,2,3,0,0,19,2,0.25,2,3,0.225,6,2,4,0,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,2
491,45,True,10,3,2,33,3,4,3,0,1,14,3,0.6408409216756531,3,2,0.6085252637116916,7,4,10,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2
514,43,False,12,3,1,76,3,2,2,1,0,14,3,0.4530661351367008,2,1,0.16527466613626446,2,2,5,0,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2
640,44,False,4,3,1,48,3,3,1,1,0,12,3,0.5598839453146879,4,3,0.4359303671888128,15,1,7,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
520,48,True,21,3,1,72,3,3,2,2,0,15,2,0.6661083101938157,2,3,0.1,2,1,2,0,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
187,31,True,8,1,1,87,1,1,3,0,0,19,4,0.07500000000000001,2,2,0.05490937590010651,2,1,2,0,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2
245,39,True,7,3,1,86,3,3,3,8,0,15,3,0.5064106777430835,3,2,0.45,7,4,10,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
627,50,True,7,3,2,60,3,1,2,4,0,14,3,0.3838264264265867,1,2,0.14745233233240712,3,5,3,0,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,2
227,40,True,3,3,1,78,2,3,3,5,0,11,4,0.4830013576181851,3,3,0.42900067880909254,7,9,6,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
461,36,True,8,2,1,46,3,2,1,0,0,12,4,0.21267322347952547,5,2,0.12603934087715285,3,4,1,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
428,43,True,3,1,1,84,3,2,3,4,0,17,2,0.38399821817574187,2,2,0.0900044545606454,3,2,2,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2
496,42,True,23,3,1,50,2,2,1,1,0,13,1,0.2899241495896392,2,3,0.2899241495896392,9,3,6,0,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
398,33,True,7,3,1,54,3,1,3,2,0,14,3,0.09860734533040812,0,3,0.07430367266520406,2,1,2,0,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2
738,36,False,4,2,1,95,2,2,4,0,0,17,3,0.25,1,3,0.22941664217730096,7,2,4,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
723,33,False,13,2,2,94,3,2,3,0,0,13,1,0.2673060638242037,5,3,0.23192242552968148,7,7,2,0,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
758,33,True,10,2,2,69,2,2,1,0,0,16,1,0.33065668729919007,2,2,0.30565668729919004,5,3,6,0,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,2
1063,22,True,8,2,1,39,2,1,4,1,0,23,2,0.09776657333331495,2,2,0.09251274871793458,2,1,2,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2
512,38,True,4,3,1,80,3,1,2,0,0,12,3,0.278419692452345,2,1,0.19658030754765501,2,2,6,0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2
444,26,True,17,1,1,95,3,2,3,0,0,14,2,0.17073690727466848,2,2,0.09168419867733302,2,1,2,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,2
890,27,True,14,3,1,41,2,2,3,2,0,14,3,0.2355819192509877,2,3,0.16410922566798353,5,4,3,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
968,32,True,2,3,1,69,3,3,3,7,0,13,1,0.27422111000771854,3,3,0.12193854539589634,2,2,3,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2
757,30,True,14,3,2,73,2,1,1,0,0,16,2,0.19998941124528813,2,2,0.1849915289962305,4,0,5,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,2
192,27,False,2,1,1,71,2,1,3,0,0,14,3,0.11352378102166082,4,2,0.10778567153249123,2,1,2,0,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,2
1048,24,True,6,2,1,47,2,1,2,1,0,19,3,0.13346442831262156,2,2,0.06525592861456309,2,1,1,0,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
576,26,True,9,3,1,55,1,1,2,0,0,13,3,0.06147119943070542,2,3,0.05,2,2,1,0,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,2
945,42,True,17,2,2,42,3,2,3,4,0,19,4,0.21600031425327304,2,2,0.1593341713420614,3,1,5,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
507,33,True,12,2,1,55,1,1,3,4,0,13,3,0.16743408395398923,2,2,0.08026366418404318,2,1,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
653,44,True,22,2,1,93,2,2,3,0,0,12,3,0.2830046894236514,2,2,0.25250390785304283,7,3,8,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,2
258,40,True,8,3,1,88,1,1,3,6,0,14,2,0.1685450680149746,2,1,0.10645493198502542,3,1,3,0,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
646,37,False,9,4,2,63,2,1,3,1,0,12,1,0.2412158260142064,3,3,0.22657553603788377,8,1,6,0,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
756,39,False,5,2,1,96,3,2,4,4,0,11,1,0.22407561045098479,0,1,0.19815122090196957,5,0,6,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
