,Age,Gender,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely
601,36,True,10,3,4,90,3,3,1,7,1,13,4,15,1,3,12,8,5,7,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
602,44,True,1,2,3,99,3,1,2,1,1,12,3,6,2,2,5,3,2,3,1,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
603,37,True,8,2,3,89,3,2,2,2,0,13,3,19,4,2,10,0,4,7,0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
604,33,True,8,4,4,90,4,1,1,6,0,19,2,14,1,3,10,8,7,6,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
605,46,True,26,2,2,98,2,2,2,8,0,15,3,6,3,3,2,2,2,2,0,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
606,40,False,2,2,3,99,3,1,1,4,0,17,4,7,5,2,4,3,0,2,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
607,35,True,2,2,2,90,3,2,4,2,0,14,3,15,6,3,7,7,1,7,0,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
608,38,True,2,3,1,100,3,1,2,5,0,13,4,13,3,3,11,10,3,8,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,34,True,9,4,4,93,3,2,1,4,0,17,3,11,3,2,7,1,0,7,1,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
610,39,True,20,3,3,83,3,2,4,2,0,18,4,7,6,3,2,1,2,2,0,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
611,43,True,9,3,1,52,3,1,3,4,0,13,3,7,2,2,3,2,1,2,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
612,41,True,5,3,2,85,4,2,2,3,0,12,1,11,3,1,3,2,1,2,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
613,41,False,4,1,3,81,3,3,3,0,1,13,4,23,3,4,22,14,13,5,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
614,34,True,8,2,2,92,4,2,3,1,0,21,3,10,5,3,10,8,4,8,0,2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
615,58,True,2,3,2,52,3,4,2,4,0,22,4,37,0,2,16,9,14,14,0,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
616,35,True,23,4,2,91,1,1,3,0,0,16,2,6,2,4,5,4,0,3,0,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
617,47,False,4,3,3,92,2,3,2,8,1,12,3,28,4,3,22,11,14,10,0,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
618,40,False,12,3,2,47,3,2,1,2,0,12,2,15,3,3,7,4,7,7,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
619,54,False,7,4,4,68,3,2,4,4,0,15,2,14,2,2,7,1,1,7,0,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
620,31,False,7,4,1,68,3,3,1,2,0,14,4,9,3,3,3,2,2,2,0,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
621,38,False,2,4,2,77,1,2,4,2,1,20,1,20,4,2,4,2,0,3,0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
622,26,True,10,3,3,46,3,2,4,1,0,13,1,5,4,3,5,3,1,2,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
623,58,True,15,4,1,87,3,4,3,2,1,14,2,23,3,3,2,2,2,2,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
624,18,False,14,3,2,33,3,1,3,1,0,16,3,0,4,1,0,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
625,31,True,18,5,4,89,4,1,1,0,0,17,3,2,4,3,1,0,0,0,1,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
626,45,False,2,4,3,67,3,2,3,4,0,22,2,10,3,4,8,7,5,7,0,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
627,36,False,2,4,4,73,3,2,2,4,1,22,4,15,2,3,1,0,0,0,0,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
628,43,True,2,4,1,92,3,2,4,1,0,20,3,7,5,3,7,7,7,7,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
629,27,False,5,2,4,53,3,1,4,0,1,14,3,6,3,2,5,4,0,2,0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
630,29,True,20,1,4,40,3,1,4,1,0,13,2,11,3,4,11,8,3,10,0,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
631,32,True,10,4,4,79,3,2,4,8,0,13,3,4,2,4,0,0,0,0,0,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
632,42,True,10,4,3,38,3,1,3,3,0,22,2,10,1,2,6,3,3,3,0,4,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
633,47,False,9,4,2,64,3,1,3,4,0,12,3,7,2,3,2,2,2,0,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
634,46,True,2,2,4,82,3,3,4,3,0,14,3,12,4,2,9,8,4,7,0,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
635,28,True,1,2,3,43,3,1,4,1,0,15,2,3,2,3,3,2,2,2,0,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
636,29,True,29,1,4,93,1,2,3,8,0,17,4,11,3,3,7,0,1,6,0,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
637,42,True,8,3,4,81,3,1,3,4,0,13,4,8,3,3,0,0,0,0,0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
638,32,True,2,4,3,82,2,2,2,7,1,12,3,7,3,2,2,2,2,2,1,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
639,46,False,3,3,1,45,4,4,1,2,0,12,4,25,5,3,19,17,2,8,0,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
640,27,False,23,1,2,36,2,2,3,1,0,21,4,9,5,3,9,8,5,8,0,2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
641,29,True,6,1,4,87,2,1,2,1,0,11,4,1,3,3,1,0,0,0,0,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
642,48,True,10,3,4,91,2,5,2,4,0,12,4,29,3,3,22,10,12,9,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
643,29,True,24,2,4,73,2,1,4,1,1,24,2,1,3,2,1,0,1,0,1,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
644,55,True,2,4,2,98,2,1,4,8,0,20,2,19,2,4,5,2,0,4,0,3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
645,28,False,3,3,2,78,3,1,2,1,0,19,4,1,3,3,1,0,0,0,0,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
646,30,True,9,3,2,89,3,1,4,1,0,13,3,1,3,2,1,0,0,0,1,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
647,22,True,7,1,4,75,3,1,2,1,1,23,1,1,2,3,1,0,0,0,1,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
648,36,False,10,4,2,63,2,2,3,1,1,13,1,10,4,3,10,9,1,7,0,2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
649,34,True,4,3,3,64,3,3,4,2,1,13,4,9,3,3,5,3,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
650,29,True,7,3,4,59,3,1,1,3,0,14,2,11,2,3,3,2,1,2,0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
651,37,True,7,4,4,78,3,2,1,5,1,22,3,16,2,3,5,3,0,4,0,4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
652,35,False,16,2,4,44,2,2,2,0,1,11,4,4,2,3,3,2,0,2,0,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
653,45,False,25,2,2,93,2,2,4,0,0,13,4,10,2,2,9,8,3,8,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
654,36,True,2,1,2,94,2,2,4,1,0,21,4,10,2,2,10,1,0,8,0,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
655,40,True,1,4,1,98,3,4,1,2,0,11,1,22,3,3,19,7,11,16,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
656,26,False,1,2,2,90,2,1,3,1,1,13,3,1,3,2,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
657,27,False,2,2,1,89,4,2,3,0,0,14,2,9,5,2,8,7,0,7,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
658,48,False,22,3,4,58,3,4,4,3,0,11,2,24,3,3,22,17,4,7,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
659,44,True,1,4,2,78,4,2,1,2,0,15,4,10,5,3,2,0,2,2,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
660,34,True,16,4,4,85,1,1,1,1,1,23,2,5,2,3,5,2,3,0,1,4,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
661,56,True,24,2,1,97,3,1,4,1,0,16,4,5,3,3,4,2,1,0,1,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
662,36,True,17,2,3,33,2,2,2,2,0,16,3,12,1,1,4,2,1,3,0,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
663,41,False,8,3,3,54,3,2,2,5,0,21,3,14,3,3,5,4,1,4,0,4,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
664,42,True,6,3,3,83,3,3,1,9,0,13,2,18,3,4,13,7,5,7,0,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
665,31,False,10,2,3,86,3,2,4,2,1,11,4,8,2,3,5,2,1,4,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
666,34,False,3,1,4,75,2,2,4,3,1,12,3,9,3,2,4,2,0,1,0,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
667,31,False,4,3,1,62,4,1,3,8,0,12,2,4,0,2,2,2,2,2,0,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
668,26,True,6,3,3,61,4,1,4,0,0,18,1,8,3,3,7,7,7,7,0,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
669,45,True,1,4,2,44,3,2,3,4,0,12,3,12,3,3,4,2,0,3,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
670,33,True,10,4,2,43,3,2,3,1,0,14,2,10,2,2,10,4,0,9,0,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
671,28,True,1,2,3,42,2,2,4,1,1,12,3,7,2,3,7,7,0,7,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
672,39,False,21,4,1,32,1,2,3,6,0,19,3,10,1,3,3,2,1,2,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
673,27,True,2,4,2,41,3,1,2,1,0,11,3,6,3,2,5,3,1,2,0,2,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
674,34,True,22,4,3,86,2,2,4,1,1,15,2,16,3,3,15,10,6,11,0,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
675,47,True,14,4,3,64,3,2,2,8,0,18,3,16,4,4,8,7,1,7,0,3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
676,56,False,11,5,4,89,2,2,1,4,0,16,3,6,3,3,0,0,0,0,0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
677,38,False,8,3,4,58,2,2,2,1,1,16,3,20,3,3,20,11,0,7,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
678,58,False,21,3,4,72,3,4,4,4,1,13,3,29,2,2,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
679,32,False,5,2,1,47,4,1,3,3,1,14,1,8,2,3,4,1,0,3,1,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
680,38,True,9,2,2,71,3,1,4,2,0,19,4,10,0,4,5,2,0,3,0,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
681,49,True,2,1,2,42,3,5,4,3,0,15,4,28,3,3,5,4,4,3,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
682,42,True,12,4,2,77,3,2,4,3,1,12,3,14,4,3,0,0,0,0,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
683,27,False,22,3,1,58,2,1,2,1,0,12,1,1,2,3,1,0,0,0,1,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
684,35,True,18,4,2,71,3,2,1,0,0,16,4,6,2,1,5,3,0,4,0,2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
685,28,True,16,3,3,49,3,1,3,1,0,14,3,5,3,2,5,3,1,4,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
686,31,True,3,2,3,48,3,1,1,1,1,13,4,4,3,4,4,2,2,3,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
687,36,True,9,4,1,66,4,1,2,1,0,22,2,5,3,3,5,4,0,2,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
688,34,True,1,3,1,32,3,3,4,1,0,21,1,14,3,2,14,8,2,1,0,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
689,34,True,13,4,4,39,3,3,3,1,0,18,3,9,2,2,8,7,1,1,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
690,26,True,1,3,3,95,3,1,1,0,0,13,4,8,6,2,7,7,7,6,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
691,32,False,15,4,3,34,3,2,4,5,0,18,2,9,6,3,5,1,1,2,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
692,28,True,17,3,3,32,2,1,4,5,0,12,1,6,2,2,4,1,0,3,1,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
693,38,True,1,3,1,59,2,1,1,4,0,14,1,20,3,2,1,0,0,0,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
694,35,False,7,4,3,55,3,2,4,1,1,11,4,10,2,3,10,8,0,9,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
695,27,True,9,3,4,44,3,2,4,1,0,14,1,7,5,3,7,7,0,7,0,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
696,32,True,5,4,4,56,2,2,4,8,0,24,2,8,1,3,1,0,0,0,0,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
697,31,True,26,4,1,63,3,2,4,1,1,11,3,10,4,3,10,7,0,8,1,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
698,53,True,24,4,1,66,3,3,1,6,1,13,2,15,2,2,2,2,2,2,1,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
699,54,False,9,2,1,67,3,2,3,3,0,11,3,9,6,2,4,3,2,3,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
700,33,True,7,2,4,36,3,2,3,1,0,20,3,9,2,3,9,7,2,8,0,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
701,43,True,11,3,1,30,3,3,3,1,0,17,2,10,1,3,10,9,0,9,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
702,38,True,1,4,4,88,3,1,2,0,1,11,2,7,2,3,6,2,1,2,0,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
703,55,True,26,4,3,71,4,5,2,4,1,18,1,35,0,3,10,9,1,4,0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
704,31,False,2,1,4,59,1,1,4,1,1,11,3,1,4,3,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
705,39,True,15,4,2,77,3,4,1,0,0,12,1,21,3,3,20,8,11,10,0,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
706,42,True,23,2,4,37,2,2,3,1,0,12,4,20,2,3,20,9,3,7,0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
707,31,False,10,3,3,40,3,3,3,4,0,20,3,13,2,4,11,7,4,8,0,4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
708,54,False,10,3,3,77,3,2,1,6,1,19,4,9,3,3,5,2,1,4,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
709,24,True,1,2,2,45,2,2,3,1,0,12,2,4,2,2,4,3,1,2,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
710,23,True,12,2,4,78,3,1,4,1,0,13,3,5,6,4,5,2,1,4,0,3,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
711,40,False,11,3,4,73,3,2,3,1,0,11,1,10,2,4,10,9,9,4,0,3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
712,40,False,2,2,2,92,3,2,2,3,0,14,3,15,4,3,11,8,5,10,0,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
713,25,False,2,3,3,82,3,1,2,4,0,14,3,6,3,3,2,0,1,2,0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
714,30,True,1,2,4,76,3,1,2,1,0,13,3,12,6,2,12,8,1,7,0,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
715,25,True,2,1,4,57,3,1,3,6,1,19,3,7,2,2,2,2,0,2,0,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
716,47,True,25,3,1,84,3,3,3,2,0,23,2,25,3,3,17,14,12,11,0,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
717,38,True,1,4,4,86,3,2,2,0,0,15,1,16,3,3,15,13,5,8,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
718,31,True,2,2,1,54,3,1,3,0,0,19,3,3,1,3,2,2,1,2,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
719,42,True,18,4,4,35,3,2,1,6,1,17,3,9,3,2,4,3,1,2,0,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
720,41,True,1,3,4,76,3,1,4,3,0,22,1,12,3,3,5,3,1,0,0,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
